  6069 | Memorial Hospital of Texas County
  8932 | Memorial Resources
  4715 | Memorial Sloan Kettering
  3535 | Mendes & Mount, LLP
  6404 | Menlo School
 11065 | Mennonite Central Committee
 10520 | Men's Wearhouse
  9433 | Mental Health America
  8631 | Mental Health Association of NYC
  9301 | Mental Health Mental Retardation of Tarrant County
  3932 | Mentoring Partnership of New York
  4610 | Menttium Corporation
  5196 | Mercantil Commercebank
  8230 | Merced County Office of Education
   634 | Mercer
  1602 | Mercer HR Consulting
  2770 | Mercer Investment Consulting
  2139 | Merchant Cash and Capital
  2832 | Merck
  2150 | Merck & Co., Inc.
  8781 | Merck Pharmaceutical
  6987 | Mercy College
  9036 | Mercy Medical Center in Rockville Centre NY
   439 | Meredith Corporation
  7577 | Meredith Group LLC
 10866 | Mergermarket
  5973 | Meridian Bioscience
  1246 | Meridian Capital Group
  7561 | Meridian International Center
  5554 | Meritage Coaching
 11226 | Meritage Homes
  5659 | Merkle Inc
    99 | Merkley + Partners
  1967 | Merle Frimark Associates
  1803 | Merlin Securities
   448 | Merrill Lynch
  7109 | Merriman Associates Architects
   812 | Merriman, Curhan, Ford
  8507 | Merrymeeting Group Inc.
 10278 | MESA Products
  3097 | Mesirow Financial Consulting
  7094 | Mesquite ISD
  4666 | Metadata solutions world wide
  9394 | Metalmark Capital
 10682 | Metaverse Mod Squad
    30 | Metcalf & Eddy
 10137 | Met Council
  8452 | Meteoric Media Strategies
  8618 | Methodist Health System
  4862 | Methodist Hospital San Antonio
  2391 | MetLife
  9263 | Metric Subaru
  6094 | MetroHealth
  4583 | Metroloft Management
   258 | Metromotion Productions
  5184 | MetroPCS Wireless
 10215 | Metro Plus Health Plan
  7510 | Metropolitan College of New York
  6852 | Metropolitan Council
  1786 | Metropolitan Funding Corp.
  3905 | Metropolitan Healthcare System
  5267 | Metropolitan Hospital Center, HHC
  2720 | Metropolitan Life
  1560 | Metropolitan Marine Transportation
  3059 | Metropolitan Museum of Art
  1321 | Metropolitan Opera Association
  8374 | Metropolitan Pools
  1237 | Metropolitan Research Associates
 10163 | Metropolitan Sitters
  7666 | Metropolitan Transit
   774 | metroscreen.org.au
  7135 | Metro Sports Physical Therapy
  5618 | Meyer and Associates
  8286 | Meyer, Brooks, Demma, & Blohm, P.A.
  8515 | Meyers, Roman, Friedberg & Lewis
  7425 | MFA Financial
  3879 | MF Global
  6544 | mFoundry
  2538 | MFP Investors
  2860 | MGH
  4208 | MGM Grand Theater
 10685 | MHWirth (Engery)
  6559 | Miam Dade County Government
  5071 | Miami Children's Hospital
  6682 | Miami Community Based Care Alliance
  5539 | Miami Dade College
  5600 | Miami Dade College Kendall
  4923 | Miami Dade College, North Campus
  3121 | Miami Dade College -Wolfson Campus
  4942 | Miami Dade College, Wolfson Campus
  4901 | Miami Dade County
  3237 | Miami Dade County Ethics Commission
  3192 | Miami Dade County Public Schools
  6663 | Miami-Dade Eletions Dept
  6936 | Miami Dade Fire Rescue
  6020 | Miami Jewish Health Systems - Seasons Hospice and Palliative Care
  4903 | Miami Parking Authority
  5202 | Miami VA Healthcare System
   288 | Michael C. Fina
  1386 | Michael Hausman Artist Management
  1015 | Michael Kors
  8171 | Michael Mitterholzer
  5948 | Michael Page International
  8499 | Michaels Stores Inc
  1468 | Michael Stockler
   764 | Michelle Nicole
  2587 | Mickey Mantles Restaurant
  8474 | Mickey Mart Foodstores
  4381 | MicroEdge
  6068 | MicroGrants
 10364 | MicroOffice
  7752 | Microsoft
   379 | Microsoft-VMC
  3110 | MicroStrategy
  5022 | MicroStrategy, Inc
 10846 | MicroStrategy, Inc.
  6849 | Middleberg Riddle & Gianna
  7279 | MidOcean Partners
   847 | Midori & Friends
  6781 | Midtown Medical Group, LLC
  9543 | Midway Police Department
  5113 | Midwest Environmental Systems, Inc.
  9819 | Midwest Generation
 10033 | MIH Systems Group
  6724 | Milam, Knecht & Warner, LLP
   133 | Milbank Law Firm
  2386 | Milbank, Tweed, Hadley, and McCloy LLP
  2642 | Milberg LLP
  8617 | Miles Farmers Market
  9348 | Miles & Stockbridge P.C.
  6578 | Miles Supermarket
  1817 | Milestone Capital Management
  9076 | Milestone Management
  7298 | MileWise
  2485 | Military - USAF
  4458 | Millenium Group
  7930 | Millennia Housing Management, Ltd.
  7867 | Millennium Management
  4372 | Millennium Partners
  9729 | Miller Egan Molter & Nelson LLP
  5802 | Miller, Kaplan, Arase & Co, LLP CPA's
  6855 | Milliman
  9495 | Mill Road Capital
  6157 | Millstein and Co.
 10548 | Milly LLC
   315 | Milrose Consultants, Inc.
  9942 | Milwaukee County
 11308 | Milwaukee Police Department
 10318 | Milwaukee Public Schools
 11319 | MiMedia Inc.
  8159 | Mimeo
  1907 | MINDBODY Online, Inc
  6575 | Mindshare
  6798 | Mindshifting International
  5186 | Minds On Africa Incorporated
  9357 | MindStream Analytics
  7869 | Ministerial DayCare Association
  7582 | Minneapolis Jewish Day School
  4717 | Minneapolis Park and Recreation Board
  4917 | Minneapolis Public Schools
  8517 | Minnesota Alliance with Youth
  8063 | Minnesota Chamber of Commerce
  8668 | Minnesota DFL
  6714 | Minnesota House of Representatives
  5032 | Minnesota Justice Foundation
  4725 | Minnesota Literacy Council
  5228 | Minnesota Reading Corps
  8457 | Minnesota Sports Facilities Authority
  8045 | Minnesota State Colleges and Universities
  6554 | Minnesota State Senate
  7286 | Minnesota Twins
  9430 | Minnesota Visiting Nurse Agency
  2890 | Minnetronix
  2962 | Minute ManPress
  7915 | Minyanville Media
  1296 | Miracle Corners of the World
 10821 | Mirae Asset Global Investments
 11392 | Mirantis
  6621 | Mishcon de Reya New York LLP
  1676 | MISSION Product
  4146 | Mississippi Gulf Coast Community College
  3752 | Mitchell Giurgola Architects
  9917 | Mitchell Law Group
   895 | Mitchell Madison Group
  5543 | Mitchell Martin
  7220 | Mitch Schneider Organization
   726 | Mitel Networks
  3865 | MIT Leaders for Global Operations program
  4870 | MIT professional Education
  7580 | MITRE
  7926 | Mitre Media
  5560 | Mitros Insurance
  1796 | Mitsubishi UFJ Securities (USA) Inc.
  1430 | Miura Global Management, LLC
  8744 | Mizuho Bank, Ltd.
  8746 | MJHS
   151 | MJW Media Style
  8824 | MKP Capital
  5114 | MK Sports and Entertainment Group
  4425 | MKTG, Inc
  6989 | MLB Advanced Media
  6402 | MLB Network
  1814 | MLT
  5374 | MMC
  6316 | MM Capital
  4730 | MN Education Corps
   622 | MoBay Uptown
  9240 | Mobiquity
  8996 | Modell's Support Center
  3157 | Modern Luxury Media
 10635 | Modern Office Systems
  7357 | Modis
  9999 | Modus Hotels
  5617 | Moelis & Co.
  8714 | Moguldom Media Group
  8270 | Molina Healthcare
  2700 | Molloy College
  9135 | Molzen Corbin & Associates
  9420 | Mommy Nearest
  1324 | Monarch Wealth Management
  8118 | Mondelez International
  8303 | Mondo
  4950 | Money-Media Inc. (Financial Times Company)
 10812 | MongoDB
    12 | Monitor
  7601 | Monitor 360
  3272 | Monitor Group
  3705 | Monitor Liability Managers
  9077 | Monroe College
  2052 | Monster.com
   904 | Montefiore Medical Center
  2520 | Monterey County Business Council
  2037 | Monterey County Weekly
  1962 | Monterey Peninsula College
  7047 | Montgomery Coscia Greilich LLP
  8078 | Monticello Consulting Group
  7978 | Monticello High School
  4430 | Moodswing360, United Artists Theatres
   784 | Moody's
  3448 | Moody's Corporation
 10640 | Moolya
  4085 | Moore Capital
 10395 | Moore Communication Group
  8419 | Moore Construction
 11291 | Moreton & Company
 10817 | Morgan Angel & Associates
  5602 | Morgan City Smith Barney
  4193 | Morgan Collection, Inc.
  7160 | Morgan Joseph Triartisan
  2201 | Morgan Lewis & Bockius, LLP
  4042 | Morgan & Morgan
 11293 | Morgans  Hotel Group
     5 | Morgan Stanley
  4706 | Morion Properties
  4640 | Morningside Center for Teaching Social Responsibility
  7623 | Morpheus Media
  2426 | Morris Nissan
  2350 | Morrison Cohen LLP
  1162 | Morrison & Foerster, LLP
 10227 | Mortgage World Bankers
  9162 | Mortuary Containers
  2009 | Morvillo, Abramowitz, P.C.
 10521 | Moses, Dunn, Farmer & Tuthill, P.C.
  8759 | Moses, Palmer & Howell, LLP
  4080 | Moss Point School District
  1611 | Mother Hale Learning Center
  7391 | Mother New York
  1083 | Mound Cotton Wollan & Grengrass
  3763 | Mount Pleasant High School
   901 | Mount Saint Hospital
    33 | Mount Sinai
  8257 | Mount Sinai Medical Center
   497 | Mount Sinai School of Medicine
  6494 | Mount St. Mary's College
  5599 | Mount Vernon Neighborhood Health Center, Inc.
  5203 | MOUSE
 10767 | Movo
  8984 | Moxie Communications Group
  7055 | Moxie Partners
  2283 | moxxie
  2238 | Moxxie Network
  7295 | Mozilla Foundation
 10486 | mpirik
    54 | MPS Group
  7505 | M.R. Beal & Company
  7352 | MResult Corporation
  8415 | MRM
  2993 | MRM Worldwide
  1798 | Mr. Pomata
  4214 | M+R Strategic Services
  4274 | MS
   169 | MSCI Barra
  4385 | Ms. Clarke
  9630 | MSG
  2322 | MS Gummer
  3741 | MS&L
  6749 | MSL Group
  8640 | Ms. Maxwell Bakery
  4355 | MSN
  3398 | MS via Zenta
  3651 | MTA/New York City Transit Authority
  3501 | MTA Office of the Inspector General
  7198 | M&T Bank
  6986 | MT Hermon AME Church
 10478 | Mt. Lebanon School District
  4961 | Mt. San Antonio College
  8941 | Mt. Sapola USA
  6256 | MTS Health Partners
  2765 | Mt. Vernon Medical Center
  1388 | MTV Networks
  3077 | Munn Rabot
  1256 | Murex North America
  1102 | Murphy PR
  3861 | Murray Hill Properties
  3070 | Murray & Murray Law Firm
  2031 | MUSC
  5355 | Muse Games
 10237 | Museum of Chinese in America
  8173 | Museum of Contemporary African Diasporan Arts
  6258 | Museum of Contemporary Art Cleveland
   471 | Museum of Jewish Heritage--A Living Memorial to the Holocaust
  2602 | Musicians On Call
  9756 | Mu Sigma
  6333 | Mustache Greenwich Tonsorial
  6856 | Mutual Housing California
  2593 | Mutual oF America
  9175 | Mutual of Omaha Insurance Co
  6219 | MV Consultant
  6646 | MWH
  3090 | MWW Group
  7064 | Myers Thompson P.A.
  1086 | My Girlfriends Kitchen
  2703 | My Gym Childrens Fitness Center
  4130 | MyPublisher Inc.
  3044 | mySkinInc.
  3610 | My Social Media Coach
  3294 | My Story Inc
  2199 | MZA Events
  5382 | M.Z. Berger & Company
  7543 | MZL Home Care Agency
 11378 | "NA"
  5678 | N/A
  6765 | Nabisco
 10552 | Nalco, an Ecolab Company
  3265 | Nancy Rink
 11007 | Napa Auto Parts
 11108 | Napier Park Global Capital
  3417 | Nara Camicie
  3650 | nARCHITECTS
 10858 | Narrows Theater Company
  3241 | NASA
  5526 | NASA Ames Research Center
  8962 | NASCAR
  7405 | NASDAQ
  4033 | NASDAQ OMX
  7779 | NASPA - Student Affairs Administrators in Higher Education
  6524 | Nassau University Medical Clinic
  3218 | National Academy Foundation
  1134 | National Alliance for Musical Theatre
  6609 | National Alliance on Mental Illness of New York City
 11386 | National American University
  9913 | National Archives
 11071 | National Association for Environmental Management
 11022 | National Association of Social Workers
    26 | National Australia Bank
 10130 | National Bank of Kuwait
  5757 | National Basketball Association (NBA)
  8664 | National Board of Medical Examiners
 10876 | National Cathedral School
  7649 | National Center for Children and Families/ Montgomery College
  3250 | National Center for Children in Poverty
  4041 | National Center for Learning Disabilities
  7091 | National Childhood Cancer Foundation
 10118 | National Children Medical Center
  4831 | National Children's Center
  6815 | National Constitution Center
  9192 | National Democratic Institute
  3678 | National Educational Travel Council
  8349 | National Education Association
  2801 | National Environmental Law Center
  1568 | National Federation of the Blind
  1917 | National Financial Partners
   686 | National Football League
  2252 | National Futures Association
  1501 | National Geographic
  7748 | National Geographic Channel
  2033 | National Golf Course Owners Assoc
   495 | National Grid Gas and Electric
  9874 | National Guild for Community Arts Education
 10671 | National Hockey League
 11037 | National Indian Gaming Association
  9887 | National Indian Youth Council
   874 | National Instruments
  2910 | National Kidney Foundation
  2530 | National Labor Relations Board
  2633 | National Marine Fisheries Service/NOAA
  7111 | National Math and Science
  8685 | National Minority Supplier Development Council
  7494 | National Multiple Sclerosis Society
  8266 | National Oilwell Varco
  6340 | National Park Service
  4423 | National Public Radio
  9460 | National Rehabilitation Hospital
  1357 | National Retail Systems, Inc.
  4713 | National School Climate center
  6845 | National Securities
  1751 | National September 11 Memorial & Museum
  7701 | National Tooling and Machining Association
  7762 | National Urban League
  5349 | National Wildlife Federation
  9567 | Nationstar Mortgage
 10507 | NativeAD
  6429 | Natixis North America
 10191 | Natty Greenes
  5755 | Natural Gourmet Institute
  5797 | Natural History Museum Los Angeles
  8504 | Natural Resources Defense Council
   998 | Nature Publishing Group
 10789 | Naturex Inc
  4612 | Nautica
  1535 | Navigant Consulting
  7277 | Navix Diagnostix, Inc.
  7776 | Navy Federal Credit Union
  6730 | Nazareth Hospital
  8666 | Naz Manufacturing Inc
  1524 | NBA
  1618 | NBC Universal Inc.
  4534 | NCC Media
  3503 | NCH Capital
  1564 | NCHENG & CO., P.C.
 10560 | NCI Building Systems
  6032 | NCS Pearson Education, Inc.
  9169 | NDN
  2740 | Neal & Leroy, LLC
  2296 | Neal Meltzer FIne Art, Inc.
  2128 | Needham & Company, LLC
  9160 | Negril Village
  4515 | Neighborhood Coalition for Shelter Inc.
  7785 | Neighborhood Connections
   190 | Neighborhood Housing Services
  5224 | Neighborhood Housing Services of New York City, Inc
  3198 | Neighborhood Housing Services of South Florida
  6773 | Neighborhood Trust Financial Partners
  7146 | Neiman Marcus
 10162 | Nelson Staffing
  1399 | NEMCO Brokerage, Inc
 11320 | Neo Innovation
  7370 | Neopost USA
  9612 | NEORSD
  6071 | Nephrology Associates of Central Florida
   713 | NERA Economic Consulting
  8184 | Nerium International
 10416 | Nesenoff & Miltenberg, LLP
  5886 | Ness Technologies
  8249 | Nest Fragrances
   681 | Nestle
 10803 | Nestle North America Procurement
  4478 | Nestle USA
   333 | Nestle Waters North America
  8853 | Net-a-Porter
  4346 | NetApp
  7847 | Network For Teaching Entrepreneurship
  3459 | Neuberger Berman LLC
  4798 | Neufeld Scheck & Brustin, LLP
  4329 | Neustadt Consulting
  3728 | New Alternatives for Children
 11164 | New America's Open Technology Institute
  4660 | New Animal Productions
  3143 | Newark Community Health Centers, Inc.
  3261 | Newark Fire Dept.
  2668 | Newark Public schools
   875 | Newark Public Schools
  1864 | New Balance
 11390 | Newcity, Empty Bottle
  6881 | New City Investment Solutions, LLC
  8095 | New Classrooms
  9227 | New Day Safe Home Youth and Family Services
  1794 | Newedge
  9805 | Newell Rubbermaid
  2473 | New England Conservatory
  2310 | New England Country Foods
  9300 | Newfield Exploration Co.
  4807 | New Foundations Charter School
  8989 | New Futures
  4816 | New Heights Academy Charter School
  8082 | New Holland Capital
  1298 | New Horizons CLC
  5243 | New Horizons CMHC
  1543 | New Horizons Computer Learning Center
  3022 | New Jersey Casino Control Commission
  4616 | New Jersey Department of Labor
  6480 | New Jersey Department of Transportation
  8950 | New Jersey Judiciary
  7946 | New Jersey Lawyer Service
  7172 | New Jersey Turnpike Authority
  8807 | New Leaders
   548 | New Leaders for New Schools
 10749 | New Life Buisiness Institute
     1 | New Line Cinema
   248 | Newmark & Company Real Estate, Inc
   849 | Newmark Knight Frank
  8242 | New Mexico Lottery
 10400 | New Mexico Mutual
  8423 | New Mexico State University
  1528 | New Millenium
  5851 | New Millennium Group
  1653 | New Mountain Capital
 11397 | NewOak Capital
  5175 | New Opportunities, Inc.
  1838 | New Rochelle Board of Education
  2800 | News 12 The Bronx
  4040 | News America Marketing
   458 | News Corp
  1742 | News Corporation
  7012 | NewsCred
  2816 | Newsday
 10814 | Newsela
 10525 | New Settlement's Bronx Helpers
  1512 | Newsweek
  8463 | New Visions for Public Schools
  3120 | New World School
  2313 | New York Academy of Medicine
  8439 | New York Amsterdam News
  1627 | New York Botanical Garden
  7061 | New York Campaign for Achievement Now
  9167 | New York Cares
  1600 | New York City
  5535 | New York City and Lower Hudson Valley Clean Communities
  2197 | New York City Bar Association
   721 | New York City Board of Education
  3840 | New York City Campaign Finance Board
  6134 | New York City Center
  5005 | New York City Children's Services
  3803 | New York City Civic Corp
  2669 | New York City College of Technology of the City University of New York
   788 | New York City Comptroller's Office
  5715 | New York City Council
  2370 | New York City Criminal Court
  2155 | New York City Department of Buildings
  7893 | New York City Department of Design and Construction
   870 | New York City Department of Education
   618 | New York City Department of Health and Mental Hygiene
   457 | New York City Department of Homeless Services
  4020 | New York City Department of Probation
  2429 | New York City Department of Youth and Community Development
  7041 | New York City Economic Development Corporation
  5941 | New York City Hospitals
  3797 | New York City Housing Authority
   186 | New York City Law Department
  8522 | New York City Management
  8117 | New York City Offce of the Mayor
  1370 | New York City Office of the Corporation Counsel
  2007 | New York City Off-Track Betting Corp
  1616 | New York City Opera
   598 | New York City Parks and Recreation
  5404 | New York City Police Department
 11081 | New York City Public Advocate Office
  4400 | New York City School Construction Authority
  6317 | New York City Transit
  8570 | New York Community Bank
  3875 | New York & Company
  4813 | New York Council on Adoptable Children
  6423 | New York County Defender Services
   933 | New York County District Attorney's Office
   502 | New York County District Attorneys Office
  4129 | New York Daily News
  1489 | New York Downtown Hospital
  4514 | New Yorkers For Children
  2925 | New York Family Court
  5967 | New York Federal Reserve
  9423 | New York Film Academy
  9309 | New York Foundling
  4547 | New York Hospital Queens
  6247 | New York Immigration Coalition
  3597 | New York Industrial Retention Network
  4154 | New York Institute of Technology
   652 | New York International Latino Film Festival
  1671 | New York Junior Tennis League
  2746 | New York Landmarks Conservancy
  8691 | New York Law School
  2393 | New York Lawyers for the Public Interest
 11042 | New York Legal Assistance Group
  7817 | New York Life
  3078 | New York Life Insurance Company
   835 | New York Life Investments
  8827 | New York Live Arts
  3385 | New York Live Investments
  2585 | New York Medicaid Street
 11295 | New York Medical College
  1976 | New York Methodist Hospital
  1253 | New York Mets
  5859 | New York Observer
  4239 | New York Office of the Attorney General
  3573 | New York Office of the State Comptroller
  8438 | New York One News
   102 | New York Presbyterian Hospital
  2079 | New York Public Library
  6148 | New York Public Radio
  1496 | New York Public Schools
  1948 | New York Road Runners
 10255 | New York School of Interior Design
   979 | New York Sports Club
  9982 | New York State
  2289 | New York State-Appellate Division- Court Attorney
  3020 | New York State Assembly
  6474 | New York State Attorney General's Office
  6289 | New York State Comptroller Office
  2002 | New York State Consumer Protection Board
  7365 | New York State Department of Financial Services
  1307 | New York State Department of Health
  3473 | New York State Department of Labor
  7182 | New York State Energy Research and Development Authority
  5839 | New York State Executive Chamber
  4148 | New York State Health Foundation
  2889 | New York State Insurance
  3992 | New York State Office of Children and Family Services
  3649 | New York State Office of Temporary & Disability Assistance
  8157 | New York State Psychiatric Institute
 10136 | New York State Senator Brad Hoylman
  4889 | New York State Supreme Court - Kings County
  4276 | New York State Unified Court System
  6594 | New York Stem Cell Foundation
   197 | New York Stock Exchange
   100 | New York Supreme Court
  4993 | New York Times Company
   399 | New York University
   638 | New York University College of Dentistry
  3726 | New York University Hosptial for Joint Diseases
 10556 | New York University Langone Medical Center - Center for Women's Health
  2364 | New York University (NYU) College of Dentistry
  3950 | New York University Stern School of Business
   954 | New York Women's Bar Association
 10213 | New York Women's Foundation
  2467 | New York Yankees
  3358 | New Zealand Consulate/Trade & Enterprise
  3720 | Nexant, Inc.
  3060 | NexCen Brands, Inc.
  9572 | Nexeo Solutions
   537 | Next Capital Managment
   137 | Next Jump Inc.
  2353 | Next Level Leadership & Capacity Building
  5446 | Next Street
    58 | NFTE
   134 | Nia Community Public Charter School
 11092 | NICE Systems
  6529 | Niche Media
   639 | Nickelodeon
  2613 | Nico Holdings
  9671 | Nicole's Nurture Network
  6182 | Nielsen
  3321 | NIH Bridge Program
  6450 | Nike, Inc
  2005 | Niki Curry, LLC
  2457 | Nine West Footwear
  8925 | NIP Clinic
  3635 | NIPSCO
  1811 | Nisonger Center
  3624 | NiSource
  2727 | Nixon Peabody LLP
  2688 | NJPAC
  2169 | NLI International Inc.
  8553 | NMPI
 10631 | NMSU- Grants
  5290 | NOAA
  9533 | Noble Energy, Inc.
 10009 | Noble Group
 10072 | Noblesse Oblige Productions Inc.
  2592 | Noerr Stiefenhofer Lutz
  2405 | Nokia
  9581 | Nokia Solutions and Networks
  7307 | Nokota Management LP
  2829 | NOKP
  2787 | Nomadic Wax
  3430 | Nomura Securities
  2874 | None
  8462 | Non-Profit
  4952 | Nonprofit Finance Fund
  8683 | Nonprofit Solutions Network
  3297 | Nontraditional Employment for Women
 10022 | Noodle
  8604 | NooLyff Daycare
  6322 | Noom Inc.
 10588 | Norcom Mortgage
  1901 | Nordisk
  7284 | NORD/LB
  4997 | Nordson Corporation
  7492 | Nordstrom
  8771 | Norma Kamali
 10082 | Normal Modes LLC
  5090 | Normandale Community College
   504 | Nortel
  1236 | North American Airlines
  6721 | North American Family Institute
  2158 | North American Media Group Inc.
  6542 | North American Mobile Systems, Inc.
  3217 | North Broward Hospital
  1866 | North Brunswick Township Board of Education
  7695 | Northeastern State University
  3787 | Northeastern University
  4679 | Northeast Metro 916 Intermediate School District
  4832 | Northern Home for Children
  2803 | Northern Indiana Public Service Co.
  7027 | Northern Manhattan Improvement Corporation
  8414 | Northern Trust
  4873 | Northern Trust Bank
  9613 | Northern Virginia Community College
 10573 | Northgate School District
  4688 | North Hennepin Community College
  8751 | North Hills Hospital
  9450 | North Hudson Community Action Corporation
  7420 | North Lake College
  5295 | North Miami Sr High
  4115 | NorthPoint Solutions
  3037 | Northrop Grumman
  6399 | North Shore LIJ
  6155 | Northshore University Hospital
  7203 | Northside Achievement Zone
  3699 | Northside Center for Child Development
    16 | NorthStar
  4360 | NorthStar Performance Strategies, LLC
  1565 | Northstar Realty Fiance
 10813 | North Texas GI Center
  5235 | Northwestern Mutual
  2833 | Northwestern Mutual Financial Network
  2750 | Northwestern School of Law
  5030 | Northwestern University
  3064 | Northwest Immigrant Rights Project
  8726 | Northwest Independent School District
  3857 | Northwood Investors LLC
  4368 | Norvin Properties
  3205 | Norwegian Cruise Line
 10570 | Nosco
  4332 | NOS Ventures Inc.
  8870 | Not Applicable
  6391 | Notre Dame College
  4411 | Nourie Johnson Communications
 10052 | NovaCopy
  7402 | NovaMed
  4310 | Novantas, LLC.
  9806 | Novant Health
  6766 | Novartis Institutes for Biomedical Research
   251 | Novartis Pharmaceuticals
  3193 | Nova Southeastern University
  2548 | Nova Studio International LLC
 10414 | Novation
  3537 | Novo Nordisk, Inc.
   620 | Novo Nordisk Pharmaceuticals
  8502 | Novus Partners
  1675 | NPower
   211 | NPower NY
  8481 | NRG Energy
  4523 | NSI Int
  9178 | Nsuh Manhasser
  8243 | NTT America
  4517 | NTT America, Inc.
  8174 | Nueva Luz Urban Resource Center
  5997 | Numark International
  3996 | Numeric Investors
  8492 | nuOctave Inc.
  3155 | Nutrition S'Mart PP
 11142 | Nu Way Trucking
  4740 | NVIDIA
  7174 | NY1 News
  4437 | Nyack College
  4586 | NYCA Charter School
  5474 | NYCACS
  4228 | NYC Administration for Children's Services
   526 | NYC Center for Charter School Excellence
 11343 | NYC Center for Economic Opportunity
   109 | NYCDEP
  4581 | NYC Department of Education
  2425 | NYC Department of Small Business Services
  4561 | NYC Dept. of Cultural Affairs
  4164 | NYC Dept. of Housing Preservation & Development
   892 | NYC Dept. Parks and Recreation
   573 | NYC Economic Development Corporation
  5187 | NYC Fire Department (FDNY)
  2667 | NYCharities
  3878 | NYC Health & Hospitals Corporation
  1278 | NYC HRA
  6418 | NYC Independent Budget Office
  1840 | NYC Investment Fund
  6848 | NY City Explorers
  5406 | NYC Leadership Academy
  4527 | NYC Mayor's office
  4189 | NYC Media
  8952 | NYC MTA
 10944 | NYC Office of Public Advocate
  3403 | NYC Office of the Mayor
  1563 | NYC Parks Department
  1632 | NYC Parks & Recreation
  2402 | NYC School Construction Authority
  1587 | NYC Seminar and Conference Center
  3481 | NYC Service
 11345 | NYC Taxi and Limousine Commission
  1795 | NYCT Transit Authority
  5762 | NY Foundation for Senior Citizens
  5563 | NY Foundling
  7008 | NY-Foundling Foster Care
  1936 | NY International Children's Film Festival
  1179 | NY Jobs with Justice
  2950 | NY Life
   561 | NY Office of Common Good
  4008 | NY Office of the Attorney General
  3122 | NYPH-Cornell
  6925 | NY Presbyterian Hospital -CUMC
  2104 | NY Presbyterian, Weill Cornell Medical Center
  2346 | NYP-Weill Cornell, Surgery Department
  1484 | NYSE Euronext, Inc.
  1390 | NYSE Regulations, Inc.
  7620 | NYU Clinical Law Center
  6662 | NYU Hospital/Bellevue Hospital
  9055 | NYU Langone Medical Center
  4567 | NYU Leonard N. Stern School of Business
   478 | NYU Medical Center
  1834 | NYU Research Center for Leadership in Action
   177 | NYU School of Medicine
  1287 | NYU student
   441 | NYU Wagner
  2478 | Oakcrest High School
  2395 | Oak Hill Advisors
  8039 | Oakland Private Industry Council
  6573 | Oakland Unified School District
   942 | Oaktree Capital Management, L.P.
  7006 | Oakwood Worldwide
  6298 | Oasis Children's Services
  2791 | Oasis Day Spa
  3142 | Oasis Kids Corp
  5838 | Oasis Medical
  5734 | Obama for America
  7773 | Oberlin College
   331 | Oberon Media
  9016 | OB-GYN Clinic affiliated to MMC
  8285 | ObGyn Specialists
  3434 | Objective Solutions International
  7637 | Obsidian Analysis, Inc
  1013 | OCA
  5024 | Occidental College
  2635 | Oceana
  4914 | Ocean Bank
  4219 | Oceanside Charter School
  3414 | Oce Business Services
  5360 | OC High School of the Arts
   560 | Och Ziff Capital Management
  6271 | Octagon Credit Investors, LLC
 10373 | O.C. Tanner
  3558 | Odyssey Networks
  7373 | Odyssey Search Partners
  9259 | Office Depot
  8933 | OfficeMax
  9883 | Office of Child Support Enforcement
  5813 | Office of Congresswoman Linda Sanchez
  6194 | Office of Cynthia Miller, M.D.
  2546 | Office of Financial Empowerment
  6991 | Office of Senator Casey
  6446 | Office of the Comptroller
   575 | Office of the Mayor - Correspondence Services
  9669 | Office of the State Superintendent of Education
 10114 | Office of the Utah State Auditor
  4407 | Office of Thrift Supervision
  8400 | Officer Nick Williams
   281 | Ogilvy
 10576 | Ogletree Deakins
  5998 | Ohio Attorney General Office
  5271 | Ohio Center for Broadcasting
  8199 | Ohio House of Representatives
  6607 | Ohio Savings Bank of NYCB
  1888 | Ohio State University
  9292 | Ohio University
  3314 | OHS
  4814 | OIC of America
  4996 | Oil Field Development Engineering, LLC.
  4780 | Okapi Partners
 10984 | Okin & Adams LLP
  3315 | Oklahoma City Public Schools
  5704 | Olam Americas
  7206 | OLBN, Inc.
  6307 | Older Adults Technology Services
  3880 | Old Navy
  9853 | Old Plank Trail Community Bank
  4399 | Old Republic National Title
   323 | Old West Food Company
  6037 | Oliver-Pyatt Centers
  8000 | Oliver Scholars Program
  4598 | Oliver Wyman
  7853 | Olivetree Financial Group
  6715 | Olive View-UCLA Medical Center
  4377 | Olneyville Housing Corporation
  6359 | Olson
  4681 | Olson & Lucas, PA
  3826 | OlympusACMI
  5147 | Olympus Partners
   326 | OMD
  2203 | O'Melveny & Myers LLP
  2417 | Omerge Alliances, LLC
  8894 | OMERS
  9059 | Omisem
  3319 | Omnicom
  9284 | Omnigon
  4279 | Omni Hotels
 10562 | Omni New York LLC
  3435 | Omni Parker House
  8913 | Omni Park West Hotel
  6709 | Omnitek LLC
  9298 | OnDeck
  8530 | One Acre Fund
  9273 | OneBlood, Inc.
  5116 | One Hotels LLC
  3050 | O'Neill and Associates
  6440 | One Medical Group
 10299 | One Source Virtual
  5489 | One Source Visual Marketing Solutions
  5276 | One Stone Partners
  4774 | OneWire, Inc.
  9882 | One World Strategy Group
  7478 | Onex
  9810 | OnForce Solar
  2012 | On Point Executions
  2497 | OnSite in 60
   300 | OP-3/American Foundation for Suicide Prevention
  2888 | Open
  1712 | Open Door Fellowship of East Harlem
