Member_Site_ID|Employer_ID|Employer_Name|New_Employer_ID|New_Employer_Name
1|4271|,SUNY Downstate Medical Center,, Maimonides Medical Center,||
176|4272|GS||
173|4273|Family Service Association||
176|4274|MS||
1|4275|FLAG Capital|3005|FLAG Capital Management
1|4276|New York State Unified Court System||
140|4277|,Capitol Web Design,, LLC,||
1|4278|Berlitz Corporation|| 
1|4279|Omni Hotels||
1|4280|Sustainable Development Capital||
1|4281|Ruder Finn||
10|4282|studies||
132|4283|Atlantic City High School||
1|4284|Datran Media|| 
1|4285|Harris Beach PLLC|| 
20|4286|United Parcel Service||
20|4287|,Twitter,, Inc.,||
20|4288|SVB Capital||
20|4289|Friedman Fleischer & Lowe||
20|4290|BOKU||
1|4291|Young Town Corp.||
20|4292|,gap,, inc.,||
20|4293|Rockpoint Group||
20|4294|TrialPay||
20|4295|Pacific Gas & Electric Co||
20|4296|Gap Inc.||
20|4297|Wells Fargo Bank||
187|4297|Wells Fargo Bank||
1|4298|Clothes Lines Unlimited|| 
20|4299|Presidio Financial Partners||
20|4300|Yelp||
1|4300|Yelp||
173|4301|The Richard Stockton College of New Jersey||
173|4302|Pleasantville Public Schools||
173|4303|Pleasantville School Distric||
121|4304|Community Health Care Association of New York State||
173|4305|Kramer Beverage Co||
20|4306|,US Trust,, Bank of America,||
1|4307|Spillane Group||
1|4308|,Welsh,, Carson,, Anderson and Stowe ,||
1|4309|imentor|14|iMentor
121|4310|,Novantas,, LLC.,||
1|4311|Kurt Salmon Associates|| 
20|4312|Alexander Group||
1|4313|Boys Town || 
20|4314|Stitcher.com||
1|4315|Covidien|| 
14|4315|Covidien||
121|4316|,VML,, Inc,||
20|4317|Deutshe Bank||
192|4318|Open Society Foundations||
1|4318|Open Society Foundations||
20|4319|7by7 Group||
123|4320|,Bellmore Physical Therapy,, Mary Lou Schade,||
1|4321|Booz Allen Hamilton|| 
20|4321|Booz Allen Hamilton||
187|4321|Booz Allen Hamilton||
194|4321|Booz Allen Hamilton||
1|4322|Borders Bookstore|3393|,Borders,, Inc.,
1|4323|GroupM|| 
108|4324|Columbus State Community College||
1|4325|Scoop NYC||
1|4326|The Ruth Group||
1|4327|Republic Metals Corporation||
1|4328|Takeda Pharmaceuticals||
20|4329|Neustadt Consulting||
1|4330|In Mind Communications|| 
140|4331|Aero Metals||
1|4332|NOS Ventures Inc.||
1|4333|,PCCP,, LLC,||
1|4334|whiteglove agency|4334|White Glove Agency
1|4335|Pathways to Housing||
20|4336|Slalom Consulting||
1|4337|,Harry Winston,, Inc.,|| 
166|4338|Rogers County Youth Services||
1|4339|Seabury Group (Management Consulting)||
20|4340|Bank of the West||
195|4340|Bank of the West||
173|4341|Kramer Beverage||
20|4342|zynga||
181|4343|SAP||
1|4343|SAP||
20|4344|VMware||
184|4344|VMware||
173|4345|LOLLA CHIROPRACTIC CENTER||
20|4346|NetApp||
20|4347|Facebook ||
1|4348|Aquinas High School|| 
1|4349|The Gap Partnership||
20|4350|,Recurve,, Inc.,||
1|4351|BARBRI Bar Review|| 
20|4352|,Calvin Klein,, Inc.,||
1|4353|Knight Capital Group|| 
101|4353|Knight Capital Group||
1|4354|,Christie's,, Inc,|| 
121|4355|MSN||
1|4356|,The Bromley Companies,, LLC,||
20|4357|The Clorox Company||
1|4357|The Clorox Company||
1|4358|Seedco/Seedco Financial|1151|Seedco
132|4359|Buena Regional School District||
20|4360|,NorthStar Performance Strategies,, LLC,||
1|4361|AJC|| 
1|4362|Twister Inc.||
1|4363|FindAPro.com|| 
173|4364|Cape Atlantic Integrated Network for Kids||
20|4365|Chamber Music America||
20|4366|Rockwell Group||
173|4367|Galloway Township BOE||
20|4368|Norvin Properties||
1|4369|Farmer & Company|| 
1|4370|ING Capital LLC|850|ING Group
1|4371|Loughlin Meghji + Company|| 
1|4372|Millennium Partners||
1|4373|TATA CONSULTENCY SERVICES LTD|4373|TATA Consultency Services Ltd
20|4374|Bridgewater||
126|4375|YMCA of Greater Providence||
126|4376|Greater Providence YMCA ||
126|4377|Olneyville Housing Corporation||
1|4378|Excelerate Discovery|| 
132|4379|ACBOE||
1|4380|Marvel||
20|4381|MicroEdge||
126|4382|South County Quality Care||
20|4383|International Rescue Committee||
20|4384|Kenyon & Kenyon||
173|4385|Ms. Clarke||
1|4386|Veria.com||
20|4387|Exhibition A||
20|4388|The Metropolitan Museum of Art||
173|4389|Pleasantville High School||
20|4390|Willis of NJ||
1|4391|Business Development Asia|| 
132|4392|Showboat Casino Hotel||
1|4393|Crown Media Networks (The Hallmark Channel)|1679|,Crown Media Holdings,, Inc.,
173|4394|retired teacher||
1|4395|Fund for the City of New York|| 
132|4396|Atlantic City Fire Dept.||
1|4397|Freelancers Union|| 
1|4398|ExpressJet Airlines|| 
1|4399|Old Republic National Title/ Lex Terrae|4399|Old Republic National Title
1|4400| New York City School Construction Authority|4400|New York City School Construction Authority
1|4401|Best Plumbing Inc.|| 
20|4402|Point One Percent||
187|4403|,Teaching Matters,, Inc.,||
1|4403|,Teaching Matters,, Inc.,||
173|4404|Pleasantville Board of Education||
123|4405|Silverman Acampora LLP & HCA Consulting Group||
1|4406|ICON Central Labs|| 
1|4407|Office of Thrift Supervision||
173|4408|South Jersey Family Medical Center||
173|4409|nothing||
1|4410|Knowledgent Group|| 
1|4411|Nourie Johnson Communications||
126|4412|Environmental Justice League of RI||
126|4413|Greater Providence Chamber of Commerce||
126|4414|Young Voices||
1|4415|EUS Networks|| 
123|4416|RPC Development||
188|4417|Morgan Stanley ||
1|4417|Morgan Stanley |5|Morgan Stanley
20|4418|see above||
115|4419|lala||
1|4420|Manhattan Theatre Club||
1|4421|Perkins Eastman Architects||
143|4422|Cementfull||
115|4423|National Public Radio||
1|4423|National Public Radio||
1|4424|Repair the World||
1|4425|,MKTG,, Inc,||
1|4426|Euromarket Designs Inc. - Crate and Barrel|4426|Euromarket Designs Inc.
1|4427|HRC Group|| 
1|4428|Progressive Capital Solutions||
1|4429|American Land Services.com|| 
20|4430|,Moodswing360,, United Artists Theatres,||
173|4431|n||
1|4432|vivaldi partners|4432|Vivaldi Partners Group
1|4433|Panthera||
1|4434|Labelium|| 
98|4435|RISAS||
20|4436|Amplifi Commerce||
20|4437|Nyack College||
1|4438|Florelle Inc.|| 
1|4439|MSLGroup (PR firm)|6749|MSL Group
1|4440|RVC ||
1|4441|Invotex Group|| 
1|4442|Br4idging the Gap in VA|| 
173|4443|,Residential Life,, Career Center,||
181|4444|Trader Joe's||
1|4444|Trader Joe's||
1|4445|Fox News|| 
96|4446|,William R. Huseman,, P.A.,||
96|4447|,Kennedy,, Jennik & Murray,, P.C.,||
173|4448|State of New Jersey Superior Court||
115|4449|Better Boundaries||
115|4450|,AGATHA K,, LLC,||
115|4451|USC ICT||
115|4452|Dental Plus Dental Group||
115|4453|Homeowners Financial Group||
115|4454|Loyola Marymount University - Loyola Law School||
1|4455|D'Agostinos|| 
1|4456|Artist's studio|| 
115|4457|Indpendent Contractor of BRC Advisors||
1|4458|Millenium Group||
1|4459|Prospect Park Alliance||
115|4460|Paramount Pictures||
132|4461|University of Tennessee-Knoxville ||
187|4462|Children's Hospital of Philadelphia||
174|4462|Children's Hospital of Philadelphia||
115|4463|Spire Associates Inc||
143|4464|WellsFargo||
115|4465|Dermalogica||
115|4466|The Trevor Project||
115|4467|The Posse Foundation ||
1|4468|Black Diamond Capital Management|| 
96|4469|Florida Public Service Commission||
174|4470|,Delaware Adolescent Program,, Inc.,||
126|4471|State of Rhode Island - Division of Public Utilties||
1|4472|Herrick Feinstein & spiritNhealth|5677|,Herrick,, Feinstein LLP,
1|4473|Facebook|| 
20|4474|ma||
1|4475|Gilt Groupe || 
1|4476|Sporting News||
160|4477|,Sea World,, San Antonio,||
187|4478|Nestle USA||
115|4478|Nestle USA||
186|4478|Nestle USA||
115|4479|Soap Creative||
1|4480|NY City Council|5715|New York City Council
96|4481|Zenith Learning Afterschool Program||
181|4482|Reed Smith LLP||
1|4482|Reed Smith LLP||
174|4483|Sussex Academy of Arts and Sciences||
1|4484|D'Amato & Lynch LLP|| 
20|4485|A-List Services||
20|4486|Portland Communications||
126|4487|Building Futures||
20|4488|Rauxa||
98|4489|Textron Inc||
20|4490|FIRST Insurance Funding Corp.||
174|4491|DAPI||
174|4492|Parent Information Center/Public Allies||
1|4493|Options Group||
20|4494|,Wolff & Samson,, P.C.,||
177|4495|,G.C. Andersen Partners,, LLC,||
14|4496|Sikorsky Aircraft Comp||
14|4497|unknown||
14|4498|HC - Wilton Board Of Education||
14|4499|United Way of Coastal Fairfield County||
14|4500|Wilton Board of Education||
174|4501|State of Delaware||
20|4502|,Conway,, Del Genio,, Gries & Co.,, LLC,||
1|4503|BANANA REPUBLIC|4503|Banana Republic
20|4504|Ebiquity||
20|4505|,Permission Data,, LLC,||
134|4506|0||
1|4507|Beverage Media Group || 
1|4508|BRooklyn Hospital Center|2090|The Brooklyn Hospital Center
1|4509|Viscira||
126|4510|University of Loyola College of Law||
20|4511|Building Trades Employers' Association||
1|4512|DGBZ Inc|| 
1|4513|PIMCO Investments||
1|4514|New Yorkers For Children|4514|New Yorkers For Children
1|4515|Neighborhood Coalition for Shelter Inc.||
126|4516|Each One Save One||
1|4517|,NTT America,, Inc.,||
1|4518|Pareto Group||
20|4519|The Animation Project||
20|4520|Deloitte Financial Advisory Services||
1|4521|eFront Financial Solutions Inc|| 
101|4522|St. John's School of Law||
1|4523|NSI Int||
20|4524|Refinery29||
1|4524|Refinery29||
181|4525|Nanny||
1|4525|Nanny|3|Other
1|4526|Venable LLP||
20|4527|NYC Mayor's office||
1|4528|Rodale Inc||
20|4529|Teachers College||
20|4530|Elderplan/MJHS||
1|4531|addison|6162|Addison Design Firm
1|4532|self employed (Video Producer & Editor)|11|Self-employed
1|4533|artist/designer|11|Self-Employed
20|4534|NCC Media||
20|4535|Assured Guaranty||
126|4536|Law Student at Loyola University College of Law ||
134|4537|City of Stamford - Youth Services||
20|4538|Ambrose Employer Group||
1|4539|Undertone Networks||
150|4540|Y2K Academy Family Enrichment Center||
1|4541|Dalberg Global Development Advisors|| 
1|4542|Hedgeye Risk Management|| 
20|4543|PENCIL||
151|4544|Partners In Careers||
1|4545|,Freelance,, Self-Employed,|11|Self-Employed
1|4546|Golub Capital|| 
1|4547|new york hospital queens|4547|New York Hospital Queens
1|4548|Ziff Brothers Investments||
1|4549|Palm Bay International||
1|4550|DiGennaro Communications|| 
20|4551|Hearst Corporation||
20|4552|SunGard Data Systems||
20|4553|The College of New Rochelle||
20|4554|,Clayton,, Dubilier & Rice,||
20|4555|,Los Niños Services,, Inc,||
20|4556|ShoreBank International||
1|4557|AREA Property Partners|| 
20|4558|French Embassy; Institutional Investor||
20|4559|blues||
1|4560|Goodnow Investment Group|| 
20|4561|NYC Dept. of Cultural Affairs||
1|4562|Cerberus Capital Management LP|| 
20|4563|Goodwin Procter LL||
142|4564|United States Postal Service||
194|4564|United States Postal Service||
148|4565|Isis Party Inc.||
1|4566|Berkeley College|| 
20|4566|Berkeley College||
20|4567|NYU Leonard N. Stern School of Business||
20|4568|Hedge Funds Care||
20|4569|Proximo Consulting||
20|4570|City Limits Magazine||
1|4571|Adecco at Google|1000|Adecco
1|4572|,Forex Capital Markets,, LLC ,|| 
1|4573|record acess corp|4573|Record Acess Corp
1|4574|Tower Research Capital||
20|4575|The French culinary Institute ||
20|4576|Currently job searching||
187|4577|Shearman & Sterling LLP||
1|4577|Shearman & Sterling LLP||
20|4578|WNET Channel Thirteen||
174|4579|Homemaker||
180|4579|Homemaker||
191|4579|Homemaker||
20|4580|,Vera Institute of Justice,, Inc.- Guardianship Project,||
20|4581|NYC Department of Education ||
1|4582|Synovate||
1|4583|Metroloft Management||
1|4584|coney island auto parts |4584|Coney Island Auto Parts
1|4585|Jumpstart|| 
1|4586|NYCA Charter School||
166|4587|RCB Bank||
1|4588|AIG Financial Products|373|AIG
142|4589|Hempstead Union Free School District||
14|4590|Conair Corporation||
1|4591|Academic Advantage|| 
1|4592|Macmillan||
20|4593|Avon products||
1|4594|Paul T. Matson Headstart||
1|4595|ACE Houlihans|| 
1|4596|SeaCrest Investment Management||
1|4597|All-Systems Satellite Dist.|| 
185|4598|Oliver Wyman||
1|4598|Oliver Wyman||
20|4599|Friedman Williams Group||
1|4600|ISI Group|| 
1|4601|Associated Press|| 
1|4602|DXagency|| 
1|4603|Altman Foundation|| 
1|4604|Planned Parenthood Federation of America||
1|4605|Currently I work as an intern with the MTA.|3|Other
1|4606|,Transammonia,, Inc.,||
1|4607|Girl Scouts of America|| 
1|4608|Intern at CESD Talent Agency|4608|CESD Talent Agency
1|4609|None - currently not employed|7|Unemployed
1|4610|Menttium Corporation||
1|4611|,Semi-retired professor,, Still teach fall 2 month Harvard Medical School,|13|Retired
101|4612|Nautica||
20|4613|Rosen Publishing||
20|4614|Seabury Group||
1|4615|RIchline Group Inc||
132|4616|New Jersey Department of Labor||
1|4617|WOS||
20|4618|Materials for the Arts||
1|4619|Dollar Rent a Car|| 
101|4620|My Family - Homemaker||
1|4621|Robeco-Sage Investment Management||
1|4622|Polaris Management Partners||
1|4623|Kingsbrook Partners|| 
1|4624|Rainbow Shops INC.||
1|4625|,Grail Partners,, LLC,|| 
182|4626|KIPP NYC||
187|4626|KIPP NYC||
1|4627|Raymond James||
180|4628|Admission Possible||
1|4629|fuller drugs|4629|Fuller Drugs
1|4630|,AlaS Consulting,, LLC,|| 
1|4631|Red Risk Swan||
1|4632|Siegel + Gale|7872|Siegel+Gale
1|4633|USA OLYMPICS||
1|4634|Computer Generated Solutons|| 
1|4635|NYC Service||
1|4636|Maimonides Medical Center||
1|4637|Eisai Inc.|| 
1|4638|,HUGE,, INC.,|10558|Huge
166|4639|Professional Homemaker/wife||
1|4640|Morningside Center for Teaching Social Responsibility||
1|4641|The Execu-Search Group||
1|4642|Daiichi Sankyo|1706|,Daiichi Sankyo,, Inc.,
1|4643|Greenwich Associates|| 
183|4644|Single Stop||
98|4645|University of Massachusetts||
98|4646|Met Life||
1|4647|Anomaly || 
1|4648|Tudor Investment Corp.||
1|4649|Career Blazers/Conde Nast|4649|Career Blazers
182|4650|D. E. Shaw||
1|4651|Walter and Kluwer Law and Business||
1|4652|Dr. Oz Show|| 
1|4653|Factset |1369|FactSet Research Systems
1|4654|Marketaxess||
1|4655|The William J. Clinton Foundation||
1|4656|Unicredit Group||
182|4657|Wireless Generation||
1|4657|Wireless Generation||
1|4658|WestPoint Home||
1|4659|NY city board of education |721|New York City Board of Education
1|4660|New Animal Productions||
1|4661|Video Dimensions Inc.||
1|4662|JP Morgan chase|625|JPMorgan Chase
1|4663|CCMD INC.|| 
1|4664|PCubed||
180|4665|Buoy Inc||
1|4666|Metadata solutions world wide||
1|4667|Clear Sailings|| 
180|4668|Self-employed and University of Minnesota||
1|4669|SBLI USA||
180|4670|Genesys Works||
180|4671|Get Ready! Program||
1|4672|Global One|| 
1|4673|Publicist Touchpoint Solutions||
1|4674|Fisher and Fisher|| 
180|4675|Concordia University St Paul||
1|4676|Sponsors for Educational Opportunituy|484|Sponsors for Educational Opportunity
1|4677|Student teacher at P.S. 210|4677|P.S. 210
1|4678|Marsh Inc|864|Marsh & McLennan
180|4679|Northeast Metro 916 Intermediate School District||
180|4680|General Mills||
183|4680|General Mills||
180|4681|,Olson & Lucas,, PA,||
1|4682|Rockstar Games||
101|4683|East Williston Union Free School District||
180|4684|Children's Defense Fund Minnesota||
181|4685|Origlio Beverage ||
158|4686|SOLANTIC URGENT CARE - OIA||
1|4687|Tasting table|4687|Tasting Table
180|4688|North Hennepin Community College||
182|4689|KIPP Foundation ||
1|4690|ShowTime Unisex Salon ||
1|4691|The Nanz Company||
1|4692|Citi group|891|Citigroup
182|4693|Barclay's|554|Barclays Capital
1|4694|Huffington Post|| 
1|4695|Towns sports international|6170|Towns Sport International
182|4696|Christie's||
180|4697|LarsonAllen||
1|4698|Bonnier|| 
20|4699|Hyde Leadership Charter School||
180|4700|Cargill||
1|4701|Goffa International Corp.|| 
1|4702|Avista Capital|| 
1|4703|Sunham home fashion.|4703|Sunham Home Fashion
1|4704|ironshore insurance|4704|Ironshore Insurance
1|4705|Cibelis|| 
1|4706|Morion Properties||
1|4707|Scoliosis and Spine Associates||
1|4708|MAC Cosmetics||
1|4709|Joachim Pissarro-Currator|| 
1|4710|AEA Investors|| 
1|4711|,Mayor's Office,, City of Newark,||
1|4712|Something Digital||
1|4713|National School Climate center||
180|4714|U.S. Attorney's Office||
1|4715|Memorial Sloan Kettering||
180|4716|State of Minnesota||
180|4717|Minneapolis Park and Recreation Board||
1|4718|Swarovski||
185|4719|Marsh & McLennan Companies||
1|4720|Optomen||
180|4721|Hays Companies||
180|4722|Aeon||
1|4723|westwood one|4723|Westwood One
1|4724|Amy's Bread|| 
180|4725|Minnesota Literacy Council||
180|4726|Target Corp.||
180|4727|VA Medical Center||
180|4728|International Education Center (AmeriCorps VISTA program under the Minnesota Literacy Council)||
1|4729|Charles Tyrwhitt|| 
180|4730|MN Education Corps||
184|4731|We Teach Science||
1|4732|Creative Media|| 
140|4733|Trans States Airlines||
1|4734|The Siegfried Group||
1|4735|Guy Carpenter|| 
185|4735|Guy Carpenter||
1|4736|Hazon|| 
180|4737|,Donaldson Company,, Inc.,||
1|4738|google|488|Google
184|4738|google||
180|4739|Saint Paul Public Schools Foundation||
184|4740|NVIDIA||
1|4741|career educational consultants|3|Other
1|4742|Rossetta Marketing Group||
180|4743|Wells Fargo Philanthropic Services||
180|4744|ANNA K LIEDER||
180|4745|Dorsey & Whitney LLP||
1|4746|JP Morgan Chase & Co|625|JPMorgan Chase
101|4747|I am a freelance writer. I also teach occasionally. College level English||
180|4748|Playworks||
1|4749|Taproot Foundation||
180|4750|Big Brothers Big Sisters||
234|4750|Big Brothers Big Sisters||
193|4750|Big Brothers Big Sisters||
236|4750|Big Brothers Big Sisters||
196|4750|Big Brothers Big Sisters||
191|4750|Big Brothers Big Sisters||
184|4751|self-employed consultant||
1|4752|dbox inc|4752|Dbox Inc.
1|4753|Arista Networks|| 
184|4753|Arista Networks||
184|4754|gillig||
1|4755|college assistant- tutor|3|Other
184|4756|TIBCO Software Inc||
1|4757|The Odd Slipper||
1|4758|KKR|| 
182|4758|KKR||
185|4759|CS STARS||
1|4760|Progressive States Network||
180|4761|Allina Hospitals and Clincis||
180|4762|Jeff Anderson & Associates ||
1|4763|DKC|| 
1|4764|DKC (Dan Klores Communications)|4763|DKC
1|4765|Dan Klores Communications || 
1|4766|Edgell Communications|| 
182|4767|Ethical Culture Fieldston School||
180|4768|Anoka Hennepin School District||
180|4769|Currently Searching||
180|4770|Admission Possible/GradStaff||
184|4771|Alpine Investors||
184|4772|Cypress Semiconductor||
183|4773|MDC||
1|4774|,OneWire,, Inc.,||
184|4775|Adobe||
187|4775|Adobe||
184|4776|Better Place||
184|4777|Svaya||
184|4778|Stanford University||
190|4778|Stanford University||
1|4779|Hogan Lovells|| 
194|4779|Hogan Lovells||
182|4780|Okapi Partners||
1|4781|SAY Media||
182|4782|,Bain & Company,, Inc.,||
1|4783|,District Attorney,, County of New York,|| 
1|4784|AdvisorLeap.com|| 
1|4785|Glencore|| 
1|4786|Jersey City Medical Center|| 
187|4786|Jersey City Medical Center||
180|4787|USDA fed govt||
1|4788|HSBC Global Asset Management USA|609|HSBC Bank USA
1|4789|JSB Partners|| 
181|4790|Education Works||
181|4791|Special Olympics||
181|4792|Philadelphia District Attorney's Office||
186|4793|College Now Greater Cleveland||
186|4794|Cleveland Indians||
1|4795|Local 52 Electrician|| 
181|4796|Planet Perk Cafe and Catering||
1|4797|FRE Associates|| 
1|4798|,Neufeld Scheck & Brustin,, LLP,||
184|4799|Riverbed Technology||
181|4800|Mastery Charter School - Shoemaker Campus||
181|4801|Pew Charitable Trusts||
196|4801|Pew Charitable Trusts||
1|4802|,Rapid Realty Astoria,, Inc,||
1|4803|macys.com|3489|,Macy's,, Inc.,
180|4804|GREATER MSP||
184|4805|Twill Tech Inc||
1|4806|Uncommon Schools (Bedfore-Stuyvesant Collegiate Charter School)|2351|Uncommon Schools
181|4807|New Foundations Charter School||
1|4808|The Assyrian Church of the East||
1|4809|Citizen Schools|| 
181|4810|,Belmont Center for Comprehensive Treatment,, Aramark,||
1|4811|Bank of America Merrill Lynch|950|Bank of America
180|4812|Augsburg College||
1|4813|New York Council on Adoptable Children||
181|4814|OIC of America ||
1|4815|All the Buzz Dance & Drama School|| 
1|4816|New Heights Academy Charter School||
180|4817|Probus OneTouch||
1|4818|Needham & Co.|2128|,Needham & Company,, LLC,
1|4819|Burberry|| 
180|4820|Hennepin County Medical Center||
180|4821|,Leonard,, Street and Deinard,||
181|4822|The Body Shop (Natural Home and Body Care)||
1|4823|Starcom Worldwide||
180|4824|Nanny (summer) Mt. Olivet Rolling Acres (starting in September)||
186|4825|Los Angeles Lakers||
1|4826|Volkswagen||
181|4827|Global Indemnity Insurance Group||
1|4828|Information Industry Consultant|| 
1|4829|BURBERRY|4819|Burberry
1|4830|Clinton Global Initiative|| 
181|4831|National Children's Center||
181|4832|Northern Home for Children||
1|4833|Oryany Handbags||
180|4834|Self and St. Paul Public Schools||
180|4835|The Leukemia & Lymphoma Society||
1|4835|The Leukemia & Lymphoma Society||
181|4836|KIPP Dubois Collegiate Academy||
181|4837|Catholic Health East||
187|4838|Hispanic Scholarship Fund||
184|4839|Qualcomm||
1|4840|,Emmet Marvin and Martin,, LLP,|| 
181|4841|,Child and Family Focus,, Inc,||
1|4842|Time Out New York||
186|4843|City of South Euclid||
1|4844|LBi Software Engineering|| 
1|4845|Career Education Corporation|| 
181|4846|Youth Build Philadeliphia||
180|4847|Dunn Bros Coffee||
186|4848|University Hospitals||
1|4849|ReseCare||
181|4850|Startup Corps||
186|4851|Sam's Club||
1|4852|Brooklyn Friends School|| 
1|4853|The Museum of Modern Art ||
1|4854|L'Oreal |393|L'Oreal
187|4855|frog design||
187|4856|SAISD||
187|4857|RAPP||
115|4857|RAPP||
187|4858|Beth Israel Medical Group||
186|4859|Apple America Group||
1|4860|Hearst Magazines|1144|Hearst Corporation
187|4860|Hearst Magazines||
187|4861|NYC DOE||
187|4862|Methodist Hospital San Antonio||
140|4863|Superior Engineering||
187|4864|YES Prep Brays Oaks||
187|4865|DePaul University||
186|4866|Zagara's||
187|4867|Altus Group Latin America||
187|4868|chabot college||
187|4869|Memorial Hermann Hospital - TMC||
187|4870|MIT professional Education||
187|4871|RealM Capital||
187|4872|State of Illinois||
187|4873|Northern Trust Bank||
187|4874|,Howard L. Zimmerman Architects,, P.C.,||
187|4875|Francis W. Parker School||
191|4876|Alief ISD||
187|4876|Alief ISD||
187|4877|Southwestern Energy Company||
187|4878|,University of Illinois,, Chicago,||
187|4879|Chicago Board Options Exchange||
1|4880|Hellenic Classical Charter School|| 
187|4881|San Francisco State University||
187|4882|Federal Government -Department of Homeland Security ||
187|4883|California State Senate||
187|4884|Airrosti Rehab Centers ||
187|4885|Klein ISD||
186|4886|The Painted Penguin||
187|4887|Mt. Sinai Hospital; The Chicago School of Professional Psychology; Intuition Wellness Center||
1|4888|Association to Benefit Children|| 
1|4889|New York State Supreme Court - Kings County||
187|4890|DEPT. OF JUSTICE||
186|4891|target corp.||
181|4892|The ACE Group||
180|4893|Wilder Foundation ||
187|4894|Archbishop Mitty High School||
181|4895|Drinker Biddle & Reath LLP||
187|4895|Drinker Biddle & Reath LLP||
187|4896|Alamo Colleges||
181|4897|,American Red Cross,, SEPA,||
187|4898|Federal Home Loan Bank||
1|4899|,Advocates for Children of New York,, Inc.,|| 
186|4900|St. Ladislas church||
183|4901|Miami Dade County||
183|4902|Amsworldweb||
183|4903|Miami Parking Authority||
1|4904|,Direct Brands,, Inc.,|| 
183|4905|West Miami Police Dept.||
1|4906|,Zimmer,, Inc.,||
183|4907|,Hernandez,, CPA & CO,, Inc.,||
183|4908|Jackson Lewis LLP||
115|4908|Jackson Lewis LLP||
183|4909|K-13 Educaiton Consultants||
187|4910|law offices of marc l terbeek||
186|4911|Cleveland Public Library ||
1|4912|Ehe international|4912|Ehe International
187|4913|Urban strategies||
183|4914|Ocean Bank||
181|4915|After School Activities Partnerships||
1|4916|Bank of America - Merrill Lynch|950|Bank of America
180|4917|Minneapolis Public Schools||
186|4918|Golubski Deliberato Funeral Home||
183|4919|City of Miami Police Department||
14|4920|Trumbull and West Hartford Boards of Education||
187|4921|Grad Student at UC Berkeley||
186|4922|Dave's SuperMarkets||
183|4923|,Miami Dade College,, North Campus,||
183|4924|MDCPS ||
1|4925|Douglas C. Lane & Associates|| 
1|4926|Workman Publishing||
187|4927|Harlandale ISD||
1|4928|Actor|11|Self-Employed
20|4928|Actor||
182|4929|echo lake capital||
187|4930|YES Prep Public Schools||
182|4931|T2 Partners LLC||
1|4931|T2 Partners LLC||
1|4932|Epic Media Group|| 
1|4933|Lippincott|655|,Lippincott,, Williams & Wilkins,
181|4934|Chelsea Neighborhood Developers||
1|4935|V Stock LLC||
1|4936|Roundarch||
101|4937|St. Luke's School||
187|4938|Freelance Writer||
181|4939|City of Philadelphia||
186|4940|redlobster||
187|4941|University of the Incarnate Word||
183|4942|,Miami Dade College,, Wolfson Campus,||
186|4943|Kent State University||
1|4944|Clarion Partners|| 
1|4945|Decleor Paris/ Carita Paris (Shiseido Group)|| 
182|4946|Center for Alternative Sentencing and Employment Services||
187|4947|Quintiles||
182|4948|Department of Education  P.S. 70||
1|4949|NYC Parks and Recreation|598|New York City Parks and Recreation
1|4950|Money-Media Inc. (Financial Times Company)||
1|4951|,Pure Yoga,, Equinox Fitness Club,|4951|Pure Yoga
1|4952|Nonprofit Finance Fund||
1|4953|Evercore Partners|| 
187|4954|Golden West College||
187|4955|Landry's Corporate Office||
187|4956|The Scripps Research Institute||
187|4957|Parent Institute for Quality Education (PIQE)||
187|4958|LAUSD||
187|4959|Uniphos Int.||
187|4960|ACE Tutoring Inc.||
187|4961|MT SAN ANTONIO COLLEGE||
187|4962|,David Geffen School of Medicine,, UCLA,||
187|4963|City of Santa Ana-Youth Programs||
187|4964|Southern California Edison||
1|4965|L'Oreal USA|393|L'Oreal
187|4966|EUSA - Academic Internship Programs||
187|4967|Optometrist||
20|4968|,City Of New York,, Human Resources Administration,||
187|4969|,Cottage Health System/Grad Student CSUCI,, Stem Cell,||
187|4970|Berkeley Unified School District||
1|4971|Graduate Student|402|Student
187|4971|Graduate Student||
234|4971|Graduate Student||
190|4971|Graduate Student||
191|4971|Graduate Student|402|Student
182|4972|Paulson & co||
182|4973|,Regents Research Fund,, University of the State of New York,||
1|4974|kasina|4974|Kasina
182|4975|MBA Student at NYU||
182|4976|Relay Graduate School of Education||
1|4976|Relay Graduate School of Education||
182|4977|The Boston Consulting Group||
187|4978|Customs & Border Protection||
182|4979|Department of Education - Central||
187|4980|Vaco Resources||
1|4981|,McGivney & Kluger,, P.C. ,||
1|4982|Storage Deluxe LLC (Corporate)||
186|4983|,Jo-Ann Stores,, Inc. ,||
187|4984|Harper & Pearson CPA FIRM||
187|4985|GlobalHue||
1|4986|,USMA,, West Point Association of Graduates,||
187|4987|Tiffany & co.||
187|4988|Saint Anthony Hospital||
187|4989|BBVA Compass||
191|4989|BBVA Compass||
187|4990|ZS Associates ||
187|4991|Wexford Capital LP||
187|4992|Rio Hondo College Foundation||
187|4993|New York Times Company||
187|4994|,ABM Industries,, Inc,||
182|4995|Central Park Conservancy||
187|4996|,Oil Field Development Engineering,, LLC.,||
186|4997|Nordson Corporation||
181|4998|Villanova Law School ||
187|4999|City National Bank||
183|5000|Everything Channel||
187|5001|Parsons||
182|5002|Syncapse Corp||
187|5003|Exodus Transitional Community||
187|5004|The Posse Foundation||
1|5005|New York City Children's Services||
